Gene_name,gene_expression,copy_number
EXT1,5.5780329717,1.25449456401
SOCS1,0.0976107966264,0.941784137596
SS18L1,4.60347798825,0.9618535459469999
TERT,3.02502879449,0.9369523389569999
FANCD2,5.5885647374000005,0.944248195564
HOXC13,4.244887059119999,1.2641752453100001
CCND3,5.68369645431,0.948661264481
MAFB,5.6444331524099995,0.9618535459469999
EED,5.23496109484,0.956977262523
CD74,1.04963076772,0.947049358062
VHL,5.45943161864,0.944248195564
CYSLTR2,0.0143552929771,0.944347140972
BCR,4.44360665148,0.953641136177
IL7R,0.20163386116999998,0.9369523389569999
HOOK3,2.7527485914099996,0.9662844108490001
PREX2,0.0,1.25449456401
CBFA2T3,0.0285691521968,1.04432105137
PRKACA,5.29204549249,0.959378493464
TSC1,4.25323293854,1.1828570709200001
PAFAH1B2,5.1538053360800005,0.956977262523
KMT2C,4.56132613645,1.25184875915
PTPRK,4.65477921696,0.948661264481
BCL2,2.7548875021599994,0.926041147701
CPEB3,0.516015147004,0.942698209794
FH,8.42689369973,1.2455849613299999
CIC,5.79649392943,0.959378493464
ETV4,0.286881147788,0.560382883225
NKX2-1,2.81557542886,0.941427024174
MSH6,7.0506105267,0.938868687211
RARA,3.4944156104000004,0.560382883225
EPAS1,0.333423733725,0.938868687211
BRAF,4.563158130400001,1.25184875915
IRF4,0.0285691521968,0.951053552772
FAM135B,0.0,1.25449456401
SDHC,7.395748328180001,1.14951631021
ERBB2,4.0303360783699995,0.560382883225
CNBD1,0.0,1.25449456401
PRKAR1A,5.79077203786,0.9684472696200002
NF1,3.97452931248,0.9755173280509999
RBM10,5.64616265716,0.577002164763
RHOA,8.0065785456,0.844519978448
KNSTRN,6.28854313266,0.943599948633
SLC45A3,1.6322682155000001,1.24158916011
BARD1,3.5298209465300006,0.94043863262
PRDM16,0.12432813500199999,1.2813370073
CRNKL1,3.96901230752,0.9618535459469999
CCR7,0.150559676575,0.560382883225
RET,1.21412480535,0.942698209794
ZNF429,2.2387868595900002,0.959378493464
ZMYM2,5.596040632669999,0.944347140972
CTCF,5.589763486980001,0.8468313156300001
CD274,0.0565835283664,0.9215572971700001
ITK,0.0143552929771,0.947049358062
