Gene_name,gene_expression,copy_number
EXT1,5.66533591719,1.0218631918799999
SOCS1,0.23878685958700002,0.9769865317299999
SS18L1,4.412781525340001,1.3251329635100002
TERT,1.58014548442,1.0144213661200001
FANCD2,4.59335377098,1.0145728658700002
HOXC13,2.33628338786,1.02054422526
CCND3,5.96139181179,0.9930169820389999
MAFB,1.9221978484,0.979941411267
EED,4.04264433741,0.625694389758
CD74,1.19534759832,0.96186765751
VHL,4.78607355158,1.0145728658700002
CYSLTR2,0.042644337408499995,1.003053224
BCR,3.3645724323,0.984039276382
IL7R,0.731183241572,1.02501314612
HOOK3,3.00360223668,1.03819252553
PREX2,0.0,1.0437437028299998
CBFA2T3,0.0143552929771,0.947876981806
PRKACA,5.53138146052,0.934459854142
TSC1,3.92884403671,0.95028717129
PAFAH1B2,4.461397589930001,0.596994811746
KMT2C,2.9486008474900003,0.9889427009110001
PTPRK,3.88166461932,1.02689613036
BCL2,3.39231742278,1.02450463856
CPEB3,0.650764559117,0.9840887210200001
FH,7.004501392230001,1.0371154753799998
CIC,4.90544717874,0.9869594746770001
ETV4,5.96462966672,1.24877781112
NKX2-1,0.0,1.03337738573
MSH6,5.49505552837,1.03527088049
RARA,4.52230689287,1.23228198519
EPAS1,3.39231742278,1.03527088049
BRAF,3.5993177937,0.990382273559
IRF4,2.15055967658,0.996105271378
FAM135B,0.0,1.0077708159799998
SDHC,7.5186138178499995,0.991723875323
ERBB2,4.75328361646,1.23228198519
CNBD1,0.0285691521968,1.0437437028299998
PRKAR1A,8.947373941719999,1.94681177438
NF1,2.36176835942,0.569302294668
RBM10,4.6987741088999995,0.889440529365
RHOA,8.31989787715,0.9908790158130001
KNSTRN,5.6418350015600005,1.0066653263
SLC45A3,3.2898344651800002,1.00035004246
BARD1,3.0703893278900005,1.02064564265
PRDM16,0.0143552929771,1.2344657626200002
CRNKL1,3.9551267812599997,1.00716771764
CCR7,0.18903382439,1.24877781112
RET,0.0565835283664,1.01134425353
ZNF429,1.2016338611700002,0.934459854142
ZMYM2,4.23419472295,1.07363842018
CTCF,4.85199883711,0.9881490777299998
CD274,0.0976107966264,0.592501557549
ITK,0.32192809488699997,0.96186765751
LEF1,6.59066189597,0.997751754528
STAT3,4.9882302230599995,1.24877781112
MTOR,5.918386234450001,1.2344657626200002
GMPS,6.7465814997899995,1.26693084018
CBLC,0.0285691521968,0.9869594746770001
MUTYH,4.52669484554,0.9780692633879999
BCL9L,3.50842865253,0.596994811746
MAP2K2,7.247642742899999,0.9296533797409999
HNF1A,0.516015147004,1.01745432393
CYLD,3.28540221886,0.9680126666700001
RNF213,6.44028782084,1.9563024902000001
PML,4.606442228130001,0.9986506316299999
CUL3,5.68313498513,1.02064564265
RAD17,4.18903382439,1.0058116587
FKBP9,6.54735728245,1.0198344975700002
EML4,4.54658582901,1.03527088049
BRD4,4.49313492231,0.934459854142
DEK,6.77175355426,1.0066653263
PAX8,0.163498732283,1.03932168286
BRIP1,3.9221978483999997,2.00002812455
STAT5B,4.43429461796,1.24877781112
TSHR,0.2750070475,1.0112938627799999
JAK2,1.08406426479,0.592501557549
FIP1L1,6.34056226903,1.02506400641
BMPR1A,3.80115865609,0.9986506316299999
HMGA1,8.484540972360001,0.9991502503990001
MAP3K1,2.69376571222,1.0218631918799999
AXIN2,1.59454854955,1.95741610727
KAT6A,4.14649230698,1.03819252553
SALL4,0.0,1.3251329635100002
FGFR1,4.53418613909,1.01114270091
PPP6C,5.34589308569,0.9808290913459999
TFE3,4.09845324631,0.889440529365
LRIG3,3.4828482830699996,1.03189495272
NFKB2,4.18030701997,0.9840887210200001
TEC,1.344828497,1.02506400641
ELF3,0.20163386116999998,1.00035004246
EPS15,4.5052558009300006,0.9780692633879999
USP6,0.150559676575,1.247272474
ARHGEF10,3.90014226036,1.02430128405
ATIC,7.39583399636,1.02064564265
HIF1A,7.95413813603,1.03337738573
SRSF3,7.44352377369,0.9930169820389999
ARHGAP5,4.77873424412,1.03337738573
RPL22,10.1956182751,1.2344657626200002
TFPT,5.721099188709999,0.9501906806389999
PDCD1LG2,0.0285691521968,0.592501557549
GNAS,7.47565237841,1.3251329635100002
CEP89,4.004501392230001,0.9869594746770001
ARID1B,4.78135971352,1.02689613036
PLAG1,1.344828497,1.0117474419399999
RAC1,7.69027740102,0.993663974668
HOXA11,0.8155754288629999,1.0198344975700002
RANBP17,0.0840642647885,0.977823114382
STAG1,3.8962718488099997,0.912992980476
GRM3,0.0,1.0182641661299998
SPECC1,6.081936081719999,0.9837920791779999
NBN,4.5020759560500005,1.0437437028299998
NFIB,3.09592442,0.550328745521
USP44,0.0285691521968,1.04271418334
SLC34A2,0.0143552929771,1.02506400641
ARID1A,5.151777654730001,0.9780692633879999
COX6C,8.40548188198,1.0437437028299998
EP300,4.3219280948900005,0.963425690149
SUZ12,4.64558638591,1.23228198519
TPM3,9.615464117530001,0.991723875323
ID3,7.440869167610001,1.22929762361
FOXL2,0.042644337408499995,0.912992980476
BIRC3,0.23878685958700002,0.588537992243
LATS1,3.4073527511400004,1.02689613036
HMGA2,3.37016428054,1.03189495272
ZNRF3,2.31034012061,0.963425690149
MDM2,3.9653225483699996,1.03189495272
DDX5,9.42517393338,2.00002812455
ASXL2,4.09592442,1.00315343887
EIF1AX,6.149543908709999,0.889440529365
ELF4,3.6519127446499997,0.870219565224
STK11,4.97544676564,0.9296533797409999
MYC,6.56742375771,1.0218631918799999
PBRM1,5.07596041324,1.01210032277
NCKIPSD,4.47832471149,0.9908790158130001
PAX7,0.0,1.22929762361
BAZ1A,4.377817853080001,1.03337738573
HOXD13,1.7311832415700001,1.03307055595
CLIP1,5.7161678298,1.01745432393
BCL7A,4.29719141657,1.01745432393
STAT6,6.632413641139999,1.03189495272
CHCHD7,5.3746917521,1.0117474419399999
RGS7,0.17632277264000001,1.0371154753799998
SKI,5.17272751801,1.2344657626200002
JAK3,0.0840642647885,0.934459854142
MDS2,0.0,1.22929762361
ACKR3,0.0565835283664,1.37017480204
RUNX1T1,0.13750352375,1.0437437028299998
SEPT6,2.4880007708300003,0.880271422302
CDKN1B,3.82068956056,0.6186532449409999
CNBP,8.0787912702,0.881230944604
ATRX,3.7708290460300002,0.880271422302
ELL,2.8797057662800003,0.934459854142
CLTCL1,1.35049724708,1.04797197281
FLT3,0.0143552929771,1.003053224
FBXW7,3.0461417816400003,1.01608872102
FGFR2,0.0143552929771,1.03516846881
LARP4B,5.17152710604,0.989488574163
FAT3,0.0143552929771,0.737951098894
HLF,0.650764559117,1.2713775748
VTI1A,3.99367436175,0.9840887210200001
PAX3,4.07724299893,1.02064564265
FAM47C,0.0,0.889440529365
SDHAF2,5.286141872830001,0.965717265565
ZNF479,0.0,1.0064141956100001
MLH1,5.3056057895899995,0.9908790158130001
MYOD1,0.0143552929771,1.0297505632700001
XPA,2.60169651648,0.603358876216
HOXD11,0.0840642647885,1.03307055595
PRRX1,0.0976107966264,1.00185118615
DNMT3A,3.59454854955,1.00315343887
STIL,3.4711874603900004,0.9780692633879999
SH2B3,5.35402893805,1.0072682167
TCF3,5.88996019966,0.9296533797409999
KIF5B,6.2059398324699995,0.939618965537
KRAS,5.269781238269999,0.632870419313
CD79A,0.250961573533,0.9869594746770001
KIT,0.23878685958700002,1.02506400641
ZNF331,3.53231695933,0.9501906806389999
TLX1,0.0,0.9840887210200001
ASPSCR1,3.9345165015900005,0.823301218979
TRRAP,4.97085365434,1.00335388942
DROSHA,5.864681405569999,1.02501314612
HOXA9,0.111031312389,1.0198344975700002
WWTR1,6.36509758975,0.912992980476
ERCC5,4.714245517669999,1.00160088723
TFG,7.10433665981,1.03691040956
BAP1,5.949301468330001,1.01210032277
MAPK1,6.277984747300001,0.9161386046500001
CEBPA,0.0565835283664,0.9869594746770001
FOXP1,2.5033487351700003,1.03358197356
MITF,7.607108343589999,1.03358197356
MUC4,0.0285691521968,0.929890909119
PCSK7,3.9662458732199997,0.596994811746
OMD,0.0,0.603358876216
FCRL4,0.0,0.991723875323
POLD1,5.36981542428,0.9501906806389999
NF2,4.61235249875,0.963425690149
EZR,6.81877388501,1.02689613036
TOP1,5.88508622529,0.979941411267
SMAD3,3.63691458036,0.9986506316299999
FLNA,9.11579797333,0.844016279838
COL3A1,0.163498732283,1.02064564265
CTNNA2,0.6959938131100001,1.03578304283
CDC73,4.32048467802,1.00035004246
NFKBIE,3.21723071622,1.00973260886
ETV5,6.274634402519999,0.929890909119
MNX1,0.0285691521968,1.00907838506
FANCA,5.5558161550600005,0.947876981806
RB1,4.69153416492,1.003053224
AR,0.59454854955,0.880271422302
PTPRD,1.38956681176,0.592501557549
BCL2L12,5.96486066425,0.9501906806389999
MYCN,0.0840642647885,1.01699898262
NBEA,1.53106949273,1.003053224
LATS2,3.9523335663699997,1.2860144889700003
APOBEC3B,5.890689877690001,0.963425690149
ARHGEF12,3.8001233528300005,0.596994811746
CARD11,0.0285691521968,0.9900346570819999
LMO2,0.250961573533,1.0152295449700002
ATR,4.43962313756,0.912992980476
CDKN2C,3.92599941856,0.9780692633879999
LIFR,1.4329594072799998,1.02501314612
PTPRT,0.0,0.979941411267
