Gene_name,gene_expression,copy_number
EXT1,6.21645486514,1.4862646652
SOCS1,3.47897180503,1.12905095394
SS18L1,4.5484366247,1.23895591517
TERT,0.12432813500199999,1.19632179434
FANCD2,5.8750428029999995,1.09935164225
HOXC13,3.88849973551,0.9563315760529999
CCND3,5.11144869849,1.0080221806
MAFB,0.17632277264000001,1.0144213661200001
EED,5.44989147301,1.02374220204
CD74,0.678071905113,1.0539214711700002
VHL,5.35543919725,1.09935164225
CYSLTR2,0.0,0.7188049804659999
BCR,0.516015147004,1.36435724634
IL7R,4.12267271882,1.20989758317
HOOK3,3.5147534984400006,0.907051642253
PREX2,0.367371065649,0.976150449747
CBFA2T3,0.163498732283,1.0389623146200002
PRKACA,5.42894634477,0.751701972958
TSC1,3.78135971352,0.977823114382
PAFAH1B2,4.8928767000599995,0.743855113857
KMT2C,2.74631276643,0.41567855128700004
PTPRK,4.86096279786,0.9732526373999999
BCL2,1.7907720378599998,0.757648825075
CPEB3,0.411426245726,1.03639786623
FH,6.35895882583,1.0090280722799998
CIC,5.9102529628,1.01310902154
ETV4,5.06134418829,1.12336121054
NKX2-1,0.992768430769,0.976789761515
MSH6,6.57137343597,1.14963604505
RARA,5.33521168171,1.10565628169
EPAS1,2.83995958749,1.14963604505
BRAF,3.39231742278,0.725539194001
IRF4,0.263034405834,0.777368784325
FAM135B,0.0840642647885,1.49070559584
SDHC,6.97601987773,0.9712914487630001
ERBB2,5.42861141847,1.10565628169
CNBD1,0.0,1.38691336695
PRKAR1A,7.2977416784899996,1.25266221159
NF1,4.678635347819999,1.0962083298
RBM10,5.560409266360001,1.12839973747
RHOA,8.628481994380001,1.09450599482
KNSTRN,6.5885647374000005,0.914870032783
SLC45A3,3.4918530963300003,0.974430680949
BARD1,3.6427015718300004,0.967084277868
PRDM16,0.526068811668,0.7589161056579999
CRNKL1,3.98276546258,1.02506400641
CCR7,0.111031312389,1.12336121054
RET,0.17632277264000001,1.5599389456900001
ZNF429,1.4594316186399998,0.45878768383999996
ZMYM2,4.86690797814,0.853712368667
CTCF,5.35895882583,1.0072682167
CD274,1.40599235968,0.7193545017
ITK,0.163498732283,1.0539214711700002
LEF1,3.72683121703,0.9906306230259999
