Gene_name,gene_expression,copy_number
EXT1,8.34251918966,2.47464708471
SOCS1,0.9411063109460001,1.24224369284
SS18L1,3.2898344651800002,1.20236221548
TERT,1.11769504267,1.01613927638
FANCD2,4.419538891509999,0.744943439508
HOXC13,2.8073549220599996,0.956573914844
CCND3,5.02147972741,0.7409186887289999
MAFB,0.7739963251109999,1.20236221548
EED,4.8196681835,0.9888930864659999
CD74,3.48026512205,1.2591142360299998
VHL,3.8855743643699996,0.744943439508
CYSLTR2,0.0,1.00080022181
BCR,3.6644828403600003,1.0349636662200001
IL7R,3.5071603491199994,1.0130081204799999
HOOK3,3.32481060342,1.2905618243299999
PREX2,0.0,1.20298429904
CBFA2T3,0.250961573533,0.7208476926549999
PRKACA,6.171927354349999,1.22482967791
TSC1,3.05831649559,0.9908790158130001
PAFAH1B2,5.292413667830001,0.992370282258
KMT2C,2.69599381311,0.746760018073
PTPRK,4.46270675067,0.997751754528
BCL2,1.0703893278899999,0.7559752163310001
CPEB3,0.584962500721,0.8545612958230001
FH,6.8825207818899985,1.22077167661
CIC,5.3954056045700005,1.02445379734
ETV4,2.20163386117,1.0490566946100002
NKX2-1,0.0565835283664,0.7616195511030001
MSH6,5.8539956471800005,1.01305857014
RARA,4.13010717866,1.0650014224700002
EPAS1,6.89263388342,1.01305857014
BRAF,2.42223300068,0.753978740857
IRF4,0.575312330687,0.542196499548
FAM135B,0.411426245726,3.01510068267
SDHC,7.31188451896,1.17369109456
ERBB2,4.69599381311,1.0650014224700002
CNBD1,0.0,1.2223709933
PRKAR1A,7.320665184119999,1.0443102337399999
NF1,3.88752527074,1.0650014224700002
RBM10,4.9102529628,0.7521487813459999
RHOA,8.60262464086,0.739874983039
KNSTRN,5.60050764535,0.747851587415
SLC45A3,1.04963076772,1.1875501765799998
BARD1,2.58976348698,1.00425625998
PRDM16,0.963474123975,1.00455717493
CRNKL1,3.0071955014,0.7998968598530001
CCR7,0.704871964456,1.07868523972
RET,0.21412480535300002,0.8496550270919999
ZNF429,1.28095631383,0.776078226361
ZMYM2,3.4880007708300003,1.35934772542
CTCF,4.35825558671,0.7363108174709999
CD274,0.22650852980900002,0.7252625742730001
ITK,0.0143552929771,1.2591142360299998
LEF1,0.32192809488699997,0.739233262152
STAT3,6.07767027423,1.0490566946100002
MTOR,4.475733430969999,1.00455717493
GMPS,6.66945202566,1.22082877214
CBLC,0.0,1.02308173903
MUTYH,3.54225804977,1.0049584919
BCL9L,4.822220271619999,0.992370282258
MAP2K2,6.1769211116400005,0.728190948319
HNF1A,0.782408564927,0.977773889778
CYLD,2.67807190511,0.7247490672750001
RNF213,4.98777561614,1.03655161104
PML,4.90352037372,1.0196317806
CUL3,5.5251292512,1.00425625998
RAD17,3.4356285940499998,1.04081139805
FKBP9,6.195347598320001,1.01452236422
EML4,3.80219321694,1.01305857014
BRD4,5.915042791369999,1.5603354743900002
DEK,6.65148228215,0.7484180654989999
PAX8,2.84999925947,1.04322885651
BRIP1,2.8519988371099996,1.02475887069
STAT5B,4.14404636962,1.0490566946100002
TSHR,0.0143552929771,0.743291275442
JAK2,1.62760683813,0.7252625742730001
FIP1L1,8.20501122137,2.3714973895099996
BMPR1A,3.464668267,0.8452127588230001
HMGA1,7.4876792789,0.721280377806
MAP3K1,2.35049724708,1.01270545886
AXIN2,1.9818526532900003,1.0443102337399999
KAT6A,4.07210580048,1.13111477351
SALL4,0.22650852980900002,1.20236221548
FGFR1,7.0574502721800005,1.2695626015200001
PPP6C,4.84949893172,0.9895878463719999
TFE3,5.02989454966,0.7521487813459999
LRIG3,4.07124781946,0.984682191832
NFKB2,3.98823022306,0.8504119148839999
TEC,1.0071955014,0.7345935259849999
ELF3,0.411426245726,1.1875501765799998
EPS15,3.60880924268,1.0049584919
USP6,0.042644337408499995,0.928893576125
ARHGEF10,5.07638806851,1.31410479549
ATIC,7.5778064474699995,1.00425625998
HIF1A,5.64789009106,0.743291275442
SRSF3,7.55020807867,1.0004500701799999
ARHGAP5,2.9448584458099996,0.7616195511030001
RPL22,9.528278280750001,1.00455717493
TFPT,4.736063627869999,1.0399893061399998
PDCD1LG2,0.53605290024,0.7252625742730001
GNAS,9.498330660399999,1.20236221548
CEP89,4.77188557852,1.05009047268
ARID1B,3.65535182861,1.01608872102
PLAG1,0.765534746363,1.18284420197
RAC1,7.54797414832,0.976691386802
HOXA11,1.22650852981,1.01452236422
RANBP17,2.3757345385799997,1.25347483472
STAG1,4.3219280948900005,1.22082877214
GRM3,0.0,0.735511694826
SPECC1,2.31324585179,0.760348841602
NBN,4.33771109213,1.2223709933
NFIB,6.5348086612300005,3.75085444458
USP44,0.163498732283,0.9889923170880001
SLC34A2,0.0143552929771,0.7566688100810001
ARID1A,4.85049941376,1.0049584919
COX6C,8.29801673077,1.2223709933
EP300,3.77610398807,1.02516573217
SUZ12,4.94579495674,1.0650014224700002
TPM3,10.1940180842,1.17369109456
ID3,7.53892609959,1.0083238753200001
FOXL2,0.0,1.22082877214
BIRC3,1.0703893278899999,0.977183329664
LATS1,3.20163386117,1.01608872102
HMGA2,1.28095631383,0.984682191832
ZNRF3,1.85996954822,1.02516573217
MDM2,3.7792597203699994,0.984682191832
DDX5,9.02084107803,1.10844221927
ASXL2,3.10097764772,1.0130081204799999
EIF1AX,6.86331902873,1.24045492136
ELF4,3.5273206078800006,0.755771310245
STK11,4.8171115728,0.728190948319
MYC,6.139346700290001,2.78572854652
PBRM1,3.88362081629,0.76153752122
NCKIPSD,2.71149490665,0.739874983039
PAX7,0.0,1.00265243381
BAZ1A,3.8237493603099995,0.7616195511030001
HOXD13,1.48026512205,1.00541010606
CLIP1,5.26716121802,0.977773889778
BCL7A,1.63691458036,0.977773889778
STAT6,5.24412594328,0.984682191832
CHCHD7,4.397118409040001,1.18284420197
RGS7,0.48542682717,1.22077167661
SKI,4.29572302454,1.00455717493
JAK3,0.0565835283664,1.19103136091
MDS2,0.0,1.0083238753200001
ACKR3,4.98322165074,1.40178328123
RUNX1T1,0.0143552929771,1.2223709933
SEPT6,2.11436702495,0.751133600289
CDKN1B,4.19613488077,0.976248786348
CNBP,8.23026066467,1.21404632979
ATRX,3.6005076453500005,0.751133600289
ELL,3.5122268865099997,1.19103136091
CLTCL1,1.7655347463599997,1.16469477934
FLT3,0.0,1.0167460758600002
FBXW7,3.6158870739199998,0.745952232675
