Gene_name,gene_expression,copy_number
EXT1,5.286881147790001,1.1259988924
SOCS1,0.356143810225,1.1144935089599999
SS18L1,2.49057013045,1.11363269471
TERT,0.0143552929771,0.9372361023960001
FANCD2,4.4776773275699995,0.977025397125
HOXC13,0.042644337408499995,1.1259013684299999
CCND3,6.236875245369999,0.9196463947519999
MAFB,0.0,1.1327871998899999
EED,3.6496154590599996,0.6816574021680001
CD74,0.526068811668,0.9372361023960001
VHL,3.85299758761,0.977025397125
CYSLTR2,0.0,0.92495966892
BCR,3.6264391367,1.1144305469700002
IL7R,0.0285691521968,0.9372361023960001
HOOK3,2.07038932789,1.12568141816
PREX2,3.5147534984400006,1.12568141816
CBFA2T3,0.042644337408499995,1.1218833636299999
PRKACA,3.9643986322000004,0.8928616260719999
TSC1,1.59454854955,0.666031637823
PAFAH1B2,3.4422800352499996,0.6816574021680001
KMT2C,2.42223300068,0.981088103776
PTPRK,3.99457972422,0.9277044229539999
BCL2,0.48542682717,0.6660534540699999
CPEB3,0.12432813500199999,1.13809303908
FH,5.49920809086,0.93632101713
CIC,3.24031432933,0.9155581942899998
ETV4,2.9909548604,1.11399956285
NKX2-1,0.0285691521968,1.13036608034
MSH6,4.85499301676,1.20622642106
RARA,3.0686708106700005,1.11399956285
EPAS1,5.91575989604,1.20622642106
BRAF,1.9335726382599998,0.981088103776
IRF4,0.0565835283664,0.9196463947519999
FAM135B,0.0,1.1259988924
SDHC,5.96832119611,0.9310463927920001
ERBB2,4.40735275114,1.11399956285
CNBD1,0.0,1.1259988924
PRKAR1A,6.028348134190001,1.28774780027
NF1,2.89917563048,1.11843412151
RBM10,4.04439411936,0.7054991916410001
RHOA,8.08725066461,0.977025397125
KNSTRN,4.95419631039,0.688912658179
SLC45A3,1.56559717585,0.945660543633
BARD1,1.53106949273,0.6887869934399999
PRDM16,0.0143552929771,0.9126202453560001
CRNKL1,3.2750070475,1.1327871998899999
CCR7,0.0565835283664,1.11399956285
RET,0.0,1.13809303908
ZNF429,0.13750352375,0.8893825484829999
ZMYM2,3.7824085649300003,0.9093556342579999
CTCF,3.8569856897800006,1.1218833636299999
CD274,0.18903382439,0.9337434766600001
ITK,0.0,0.9372361023960001
LEF1,0.286881147788,0.9375748830859999
STAT3,5.39951292418,1.11399956285
MTOR,3.4763816875699995,0.9126202453560001
GMPS,5.26641176604,0.977025397125
CBLC,0.042644337408499995,0.900348203523
MUTYH,3.49952702422,0.9310463927920001
BCL9L,2.09423606985,0.670969350692
MAP2K2,5.4161641647300005,0.8977608768529999
HNF1A,1.7136958148399999,1.11400924667
CYLD,2.10097764772,1.1144935089599999
RNF213,3.9250499647300003,1.28774780027
PML,4.67525138605,1.1198792696700002
CUL3,4.510961919280001,0.676445782809
RAD17,2.9855004302999997,0.9372361023960001
FKBP9,5.3892226163600006,0.991137887184
EML4,4.43295940728,1.20622642106
BRD4,2.8797057662800003,0.8928616260719999
DEK,6.62921088595,0.9196463947519999
PAX8,7.13493964349,1.20622642106
BRIP1,3.0478873294,1.28774780027
STAT5B,4.39574832818,1.11399956285
TSHR,0.0,1.13036608034
JAK2,1.10433665981,0.9337434766600001
FIP1L1,4.98868468677,0.9375748830859999
BMPR1A,3.5885647374,1.13809303908
HMGA1,5.69627208393,0.9196463947519999
MAP3K1,2.79077203786,0.9372361023960001
AXIN2,0.34482849699699997,1.28774780027
KAT6A,2.2295879227400004,1.12568141816
SALL4,0.0976107966264,1.11363269471
