Gene_name,gene_expression,copy_number
EXT1,6.33288691696,1.55386584687
SOCS1,1.2016338611700002,0.758752495117
SS18L1,3.00898878323,1.19604000887
TERT,0.411426245726,1.0247080208
FANCD2,4.86393845042,1.22385726474
HOXC13,2.45154083302,1.0201893189700002
CCND3,4.586164245930001,1.03117981675
MAFB,0.0285691521968,1.1710208370100001
EED,4.011674533380001,0.6901041337780001
CD74,0.565597175854,1.0678751911700002
VHL,4.13257684267,1.22385726474
CYSLTR2,0.0,0.9740378889
BCR,3.61117238004,0.7254601515090001
IL7R,2.15380533608,1.1015395147700002
HOOK3,1.17632277264,0.770394164404
PREX2,0.0,1.24264783396
CBFA2T3,0.0285691521968,0.758139194329
PRKACA,5.68313498513,1.24108946063
TSC1,2.37295209791,0.774207715277
PAFAH1B2,4.624100894630001,1.18502762022
KMT2C,2.34198574723,1.19902910306
PTPRK,4.6287735952,0.773501964863
BCL2,0.516015147004,1.0856506181
CPEB3,0.263034405834,0.772091922919
FH,7.297007949269999,1.5605998579299998
CIC,3.78868571061,0.11050335265999998
ETV4,5.750338520240001,1.3391182431200002
NKX2-1,0.0143552929771,1.23930173814
MSH6,4.002702520380001,1.03066921319
RARA,2.9763636357300003,0.760062130167
EPAS1,4.558879853480001,1.03066921319
BRAF,2.62527048937,1.19902910306
IRF4,0.150559676575,1.02247234072
FAM135B,0.0,1.54280985852
SDHC,7.0558247001300005,1.21923073911
ERBB2,4.12267271882,0.760062130167
CNBD1,0.0,1.55558082289
PRKAR1A,6.555356038639999,1.3465690441299998
NF1,2.48542682717,0.742607053795
RBM10,4.192194165280001,0.9277072687919999
RHOA,8.295860749800001,1.21934484017
KNSTRN,6.21451341008,1.16935392807
SLC45A3,3.4019034716100003,1.2247724635600001
BARD1,2.23266075679,1.0185173327700001
PRDM16,0.0840642647885,1.4052042108200002
CRNKL1,3.62175885671,1.1710208370100001
CCR7,0.0565835283664,0.760062130167
RET,0.0,1.20836541139
ZNF429,1.26903314646,1.0367053714499999
ZMYM2,4.18586654531,1.20292773748
CTCF,3.70265754339,0.775745441874
CD274,2.53605290024,0.7854819690629999
ITK,0.495695162624,1.49579942719
LEF1,0.799087306074,0.761004490474
STAT3,0.163498732283,0.0655290236264
MTOR,4.3936907641900005,1.02633607652
GMPS,5.05006629831,1.1616506925599999
CBLC,2.4141355329799996,0.771926163487
MUTYH,3.3348542693299996,1.02348814316
BCL9L,3.53480866123,1.18502762022
MAP2K2,5.88752527074,0.7575262704469999
HNF1A,0.650764559117,1.23360345297
CYLD,2.3840498068000002,0.775745441874
RNF213,4.63343121036,1.3465690441299998
PML,3.30451104181,0.792390094444
CUL3,5.31578357459,1.0185173327700001
RAD17,3.27052894238,0.8103322219140001
FKBP9,5.825785627459999,1.2134774727200002
EML4,3.30305008468,1.03066921319
BRD4,3.6229303509199995,1.01618983348
DEK,6.235727059839999,1.03092449332
PAX8,1.6182386556000001,1.0289344567
BRIP1,3.03033607837,1.3465690441299998
STAT5B,0.042644337408499995,0.0655290236264
TSHR,0.0143552929771,1.08528048623
JAK2,1.7739963251099997,0.446455037327
FIP1L1,5.69432306013,1.25934712936
BMPR1A,2.34198574723,0.7592434071680001
HMGA1,8.57118379482,1.03117981675
MAP3K1,1.17632277264,0.7865321014450001
AXIN2,1.0772429989299999,1.3465690441299998
KAT6A,2.21412480535,0.770394164404
SALL4,0.678071905113,1.1710208370100001
FGFR1,3.92314918047,0.770394164404
PPP6C,4.08321336825,0.774207715277
TFE3,4.39506279952,0.9277072687919999
