Gene_name,gene_expression,copy_number
EXT1,6.72082566609,0.7056361184280001
SOCS1,1.16992500144,0.8620495386310001
SS18L1,3.98913900737,1.3385135881299999
TERT,2.32768736418,1.1559087692399999
FANCD2,5.22843392051,0.955217375063
HOXC13,0.731183241572,0.993365326296
CCND3,5.85049941376,1.27167046381
MAFB,0.495695162624,1.3385135881299999
EED,4.96901230752,1.0531959607899999
CD74,2.8073549220599996,1.12022644018
VHL,4.63923216325,0.955217375063
CYSLTR2,0.0,0.844149160373
BCR,3.77610398807,1.003053224
IL7R,3.36317107712,1.16386405995
HOOK3,2.51096191928,0.540225822045
PREX2,0.0,0.745750390622
CBFA2T3,0.0143552929771,0.888290625974
PRKACA,6.13873256972,1.1012191571799999
TSC1,3.6622054996499998,1.17999288343
PAFAH1B2,4.66277517194,1.04338329223
KMT2C,3.6005076453500005,0.9999000034659999
PTPRK,5.99842118873,1.26377722652
BCL2,1.03562390973,0.7722162601549999
CPEB3,0.411426245726,1.18306802273
FH,6.945677926110001,1.04947012276
CIC,4.74792441624,0.874666591329
ETV4,3.5861642459300005,1.08438194688
NKX2-1,0.333423733725,1.09801899689
MSH6,5.87405920314,0.944558024858
RARA,4.10768786931,1.08813798085
EPAS1,4.88898672119,0.944558024858
BRAF,3.13422093976,1.0071174707
IRF4,0.17632277264000001,1.2577174426
FAM135B,0.0,0.748701427281
SDHC,6.742275747540001,0.9236346201000001
ERBB2,4.33699741661,1.08813798085
CNBD1,0.0285691521968,0.745750390622
PRKAR1A,6.86455760628,1.22351417719
NF1,4.18030701997,1.07342848171
RBM10,5.451211111830001,0.989985004516
RHOA,8.87710004586,0.944269809225
KNSTRN,6.10685079645,0.780999321821
SLC45A3,2.2779847473,1.0201893189700002
BARD1,3.2883585621900004,1.13748475703
PRDM16,0.0143552929771,0.895807365986
CRNKL1,4.23802251783,1.42169318341
CCR7,0.367371065649,1.0951441633399999
RET,0.163498732283,1.2229996604200002
ZNF429,2.32768736418,1.1012191571799999
ZMYM2,3.748461233,0.856798270444
CTCF,4.54411440221,0.895298661212
CD274,4.5039847039,0.908265713509
ITK,0.0285691521968,1.12022644018
LEF1,1.36176835942,0.555454108158
STAT3,5.55918586579,1.05807375119
MTOR,4.71039319217,0.895807365986
GMPS,5.897724470219999,0.976740573292
CBLC,0.0,0.874666591329
MUTYH,4.05224198118,0.895807365986
BCL9L,5.82400405093,1.00365461722
MAP2K2,6.95710204156,1.05247078961
HNF1A,0.555816155062,0.978020030122
CYLD,4.92599941856,0.860476185686
RNF213,5.4825256407700005,1.20241876002
PML,4.58436125252,0.7825053459469999
CUL3,5.90376136513,1.13748475703
RAD17,3.91456452349,1.12119868019
FKBP9,5.82858081028,1.1317126584700001
EML4,4.38543103719,0.944558024858
BRD4,5.421223299229999,1.1012191571799999
DEK,8.286650165060001,1.2521399857200002
PAX8,3.62058641045,1.04384669286
BRIP1,3.81044310385,1.12731492719
STAT5B,4.23189316165,1.05807375119
TSHR,0.263034405834,0.87225951824
JAK2,1.8559896973099999,0.908265713509
FIP1L1,5.77636722957,1.00200138629
BMPR1A,3.78868571061,1.1807751557600001
HMGA1,8.44811630541,1.2607450557700002
MAP3K1,2.9068905956099997,1.16380869236
AXIN2,2.40599235968,1.22351417719
KAT6A,3.0285691522000002,0.540225822045
SALL4,0.0143552929771,1.3385135881299999
FGFR1,5.76579992329,0.568552765531
PPP6C,5.6667565918800005,1.21126055472
TFE3,6.59544398459,0.989985004516
LRIG3,3.35895882583,1.01134425353
NFKB2,5.8723362881,1.18306802273
TEC,1.29278174923,1.00200138629
ELF3,2.29278174923,1.0201893189700002
EPS15,3.83693401132,0.895807365986
USP6,0.150559676575,0.900302244351
ARHGEF10,2.344828497,0.761865680997
ATIC,7.31487775737,1.13748475703
HIF1A,7.69292928643,0.864886869778
SRSF3,7.562700349960001,1.27096760082
ARHGAP5,4.7054250390400005,1.20836541139
RPL22,9.63950351145,0.895807365986
TFPT,4.29425313644,0.874666591329
PDCD1LG2,4.01881218574,0.908265713509
