Gene_name,gene_expression,copy_number
EXT1,4.51853513898,2.2832594087599998
SOCS1,0.38956681176299995,1.0760021336299999
SS18L1,3.29278174923,1.09009880093
TERT,0.150559676575,1.37447091803
FANCD2,4.89384755813,1.0537141478799998
HOXC13,4.95605665241,0.943741575669
CCND3,4.731183241569999,1.05200478726
MAFB,2.0071955014,1.01437086967
EED,3.30012372457,0.629327271201
CD74,0.378511623254,1.0187705427399998
VHL,4.79960542245,1.0537141478799998
CYSLTR2,0.0,0.847032019037
BCR,3.7570232465099997,1.10287500643
IL7R,0.0703893278914,1.37447091803
HOOK3,2.9126498649,0.764330301249
PREX2,0.0,1.21769103977
CBFA2T3,1.88752527074,0.641474692443
PRKACA,4.98185265329,0.8796321621459999
TSC1,3.30305008468,0.888658477981
PAFAH1B2,3.8953026213300004,0.6158337630640001
KMT2C,4.2562558732,0.852953326486
PTPRK,4.4262647547,0.830674568393
BCL2,2.22032995488,0.642803872298
CPEB3,1.6599245584,1.08480472675
FH,6.93321853025,1.54833235035
CIC,4.64904056563,1.25011040747
ETV4,3.39643353125,0.651079090649
NKX2-1,0.0285691521968,1.05205655838
MSH6,4.84448608776,0.843307843607
RARA,4.1432301347800005,0.653151914083
EPAS1,4.46727948046,0.843307843607
BRAF,3.00360223668,0.844725153901
IRF4,0.0840642647885,1.03429824919
FAM135B,0.0,1.3930358025299998
SDHC,7.920055054810001,1.48048353215
ERBB2,11.4566110996,4.292657702490001
CNBD1,0.0,0.822301508242
PRKAR1A,6.417008586790001,0.81800868811
NF1,2.84197311893,0.641582382419
RBM10,4.53044535469,1.00606268542
RHOA,8.90544717874,1.05734630278
KNSTRN,5.23381138429,1.0697066766299999
SLC45A3,2.9068905956099997,1.5027791612799999
BARD1,2.15055967658,0.841936494136
PRDM16,0.0,0.664332071538
CRNKL1,5.84549005094,1.4513279078999999
CCR7,0.40053792958400003,0.651079090649
RET,1.25701061821,1.09216816997
ZNF429,1.7949356628,0.8796321621459999
ZMYM2,4.3284056589599995,0.847032019037
CTCF,4.06695024392,0.641869625872
CD274,0.17632277264000001,0.827658266028
ITK,0.0,1.0187705427399998
LEF1,0.20163386116999998,1.0575021560299998
STAT3,4.797012977840001,0.651079090649
MTOR,3.7070829917699997,0.664332071538
GMPS,5.66391384212,1.04307443638
CBLC,0.0840642647885,1.26529502014
MUTYH,3.8599695482199996,1.0801602287899998
BCL9L,4.1001366712900005,0.6158337630640001
MAP2K2,6.02680005934,0.8796321621459999
HNF1A,0.411426245726,1.02282779275
CYLD,3.40599235968,1.02287857854
RNF213,4.90689059561,0.880636865168
PML,3.4208865749799995,1.0540251431999998
CUL3,5.48671437303,0.8550083480220001
RAD17,4.032100843169999,1.08052918771
FKBP9,4.09254574154,1.0364491127700002
EML4,4.037382222,0.8403460210600001
BRD4,3.9541963103900004,0.8796321621459999
DEK,6.1773198664999995,1.0480236089200001
PAX8,1.8797057662799999,0.874666591329
BRIP1,2.4141355329799996,1.05475104121
STAT5B,3.33055840003,0.651079090649
TSHR,0.20163386116999998,1.05205655838
JAK2,1.7655347463599997,0.827658266028
FIP1L1,5.398145116499999,1.0215587110200002
BMPR1A,3.0548484769999997,1.06761372331
HMGA1,6.481234349530001,1.04029753866
MAP3K1,3.7612852733599995,1.0346565143000002
AXIN2,0.7739963251109999,0.985275912148
