Gene_name,gene_expression,copy_number
EXT1,4.529196268,1.0080739670899999
SOCS1,0.757023246507,0.997890544443
SS18L1,4.08576455378,1.0087352862999999
TERT,1.25096157353,1.0014101885299997
FANCD2,4.76924279514,0.954585594324
HOXC13,0.163498732283,1.01889311191
CCND3,5.94134110549,1.01166729941
MAFB,0.21412480535300002,1.0087352862999999
EED,4.87381319836,0.979421393032
CD74,0.44360665147600004,1.0014101885299997
VHL,5.67299099383,0.954585594324
CYSLTR2,0.887525270742,0.978820285359
BCR,4.827819024619999,1.00626404015
IL7R,0.0565835283664,1.0014101885299997
HOOK3,3.4515408330199997,1.0080739670899999
PREX2,0.0565835283664,1.0080739670899999
CBFA2T3,0.32192809488699997,0.997890544443
PRKACA,6.63531907972,0.992654794083
TSC1,3.4262647547000005,0.9983779129189999
PAFAH1B2,5.55028504909,0.979421393032
KMT2C,3.67129337248,1.01273017389
PTPRK,1.78659636189,1.01166729941
BCL2,1.58976348698,0.990596348223
CPEB3,0.799087306074,1.01079458408
FH,6.62658515107,1.01657311259
CIC,5.608217853019999,0.992654794083
ETV4,4.18348651446,1.0117741570899998
NKX2-1,0.0285691521968,1.0181375990500001
MSH6,5.721099188709999,1.00989923108
RARA,3.52481592836,1.0117741570899998
EPAS1,0.59454854955,1.00989923108
BRAF,3.3645724323,1.01273017389
IRF4,0.34482849699699997,1.0136444176200001
FAM135B,0.0,1.0080739670899999
SDHC,7.276217479369999,1.01657311259
ERBB2,6.22458056608,1.0117741570899998
CNBD1,0.0,1.0080739670899999
PRKAR1A,7.069100631919999,1.0117741570899998
NF1,4.57893871309,1.0117741570899998
RBM10,5.055282435500001,0.985467440158
RHOA,9.17132694023,0.954585594324
KNSTRN,6.405481881980001,1.01640219219
SLC45A3,1.48026512205,1.01657311259
BARD1,3.4141355329799996,1.00989923108
PRDM16,0.150559676575,1.00977086485
CRNKL1,3.72027846523,1.0087352862999999
CCR7,0.042644337408499995,1.0117741570899998
RET,2.35332329116,1.01079458408
ZNF429,3.3015876466000003,0.992654794083
ZMYM2,4.11935617704,0.9779496295610001
CTCF,5.8449881566799995,0.997890544443
CD274,1.32768736418,0.9983779129189999
ITK,0.0143552929771,1.0014101885299997
LEF1,0.111031312389,0.959254154412
STAT3,4.7580899342,1.0117741570899998
MTOR,5.44691786487,1.00977086485
GMPS,5.43295940728,0.954585594324
CBLC,0.34482849699699997,0.992654794083
MUTYH,4.33842441478,1.01657311259
BCL9L,4.403949364230001,0.979421393032
MAP2K2,7.05354581773,0.992654794083
HNF1A,0.62293035092,1.01889311191
CYLD,3.59096124134,0.997890544443
RNF213,4.92314918047,1.0117741570899998
PML,4.52606881167,1.0033168039799998
CUL3,6.01077983875,1.00989923108
RAD17,4.25474519763,1.0014101885299997
FKBP9,6.99808264712,1.01116335878
EML4,5.5671194879499994,1.00989923108
BRD4,4.92172194701,0.992654794083
DEK,7.269968200630001,1.0136444176200001
PAX8,0.40053792958400003,1.00989923108
BRIP1,3.58976348698,1.0117741570899998
STAT5B,5.09212284984,1.0117741570899998
TSHR,0.0703893278914,1.02117921222
JAK2,2.49313492231,0.9983779129189999
FIP1L1,5.59633886421,0.959254154412
BMPR1A,5.11144869849,1.01079458408
HMGA1,5.71534429536,1.01166729941
MAP3K1,1.49569516262,1.0014101885299997
AXIN2,1.9708536543400001,1.0117741570899998
KAT6A,3.53106949273,1.0080739670899999
SALL4,5.35543919725,1.0087352862999999
FGFR1,4.92789645373,1.0080739670899999
PPP6C,5.29719141657,0.9983779129189999
TFE3,4.53791724903,0.985467440158
LRIG3,2.21412480535,1.01889311191
NFKB2,4.1333991254199995,1.01079458408
TEC,0.575312330687,0.959254154412
ELF3,0.863938450424,1.01657311259
EPS15,4.29278174923,1.01657311259
USP6,0.32192809488699997,1.0117741570899998
ARHGEF10,4.604664415159999,1.0080739670899999
ATIC,7.15532422905,1.00989923108
HIF1A,6.69376571222,1.0181375990500001
SRSF3,7.6014736777600005,1.01166729941
ARHGAP5,4.405992359680001,1.0181375990500001
RPL22,8.694949819260001,1.00977086485
TFPT,5.29130885983,0.992654794083
PDCD1LG2,0.0840642647885,0.9983779129189999
GNAS,9.8419573991,1.0087352862999999
CEP89,4.59454854955,0.992654794083
ARID1B,3.53356334821,1.00753155711
PLAG1,0.59454854955,1.0080739670899999
RAC1,7.584135719830001,1.01116335878
HOXA11,0.0976107966264,1.01116335878
RANBP17,3.22958792274,1.0014101885299997
STAG1,4.9740703670199995,0.954585594324
GRM3,0.0,1.01116335878
SPECC1,3.41818994795,1.0117741570899998
NBN,4.74738739965,1.0080739670899999
NFIB,5.80658184262,0.9983779129189999
USP44,2.017921908,1.01889311191
SLC34A2,0.0285691521968,0.950513951571
ARID1A,5.34163000933,1.01657311259
COX6C,8.41417782525,1.0080739670899999
EP300,4.9630116476,0.993474325723
SUZ12,5.6579257722800005,1.0117741570899998
TPM3,9.16115708268,1.01657311259
ID3,9.69715871411,1.01657311259
FOXL2,0.042644337408499995,0.954585594324
BIRC3,0.956056652412,0.979421393032
LATS1,3.6915341649199997,1.01166729941
HMGA2,6.14425035619,1.01889311191
ZNRF3,3.12267271882,1.00626404015
MDM2,4.57167680997,1.01889311191
DDX5,8.8741821898,1.0117741570899998
ASXL2,3.3729520979100003,1.00989923108
EIF1AX,6.885818371989999,0.985467440158
ELF4,3.87085786436,0.985467440158
STK11,6.094447221699999,0.992654794083
MYC,4.18269229752,1.0080739670899999
PBRM1,4.7845039829300005,0.954585594324
NCKIPSD,4.30378074818,0.954585594324
PAX7,0.0143552929771,1.01657311259
BAZ1A,4.92457500339,1.0181375990500001
HOXD13,3.8649289722900004,1.00989923108
CLIP1,5.06004738367,1.01889311191
BCL7A,4.31397137106,1.01889311191
STAT6,6.29020320513,1.01889311191
CHCHD7,4.84247606299,1.0080739670899999
RGS7,0.0285691521968,1.01657311259
SKI,5.10726939359,1.00977086485
JAK3,1.78240856493,0.992654794083
MDS2,0.163498732283,1.01657311259
