Gene_name,gene_expression,copy_number
EXT1,5.52794609891,1.00621332225
SOCS1,0.903038270113,0.6872572940539999
SS18L1,4.33913738492,1.41462153891
TERT,0.22650852980900002,1.13225637082
FANCD2,4.8624513913300005,1.09599544128
HOXC13,0.40053792958400003,1.19226819658
CCND3,4.66789212523,0.803563371931
MAFB,0.18903382439,1.4029644995100001
EED,4.83440784181,0.933792557261
CD74,0.992768430769,1.11252235831
VHL,5.19100984859,1.09599544128
CYSLTR2,0.0143552929771,0.911118690043
BCR,4.461397589930001,0.997102914682
IL7R,1.4329594072799998,1.13225637082
HOOK3,3.6803243568400004,0.929273422621
PREX2,0.0,1.03639786623
CBFA2T3,0.042644337408499995,1.0615598060200002
PRKACA,5.8494989317199995,1.1512296237100001
TSC1,3.3729520979100003,1.23930173814
PAFAH1B2,4.56376827845,0.962841220108
KMT2C,3.29278174923,0.737070600186
PTPRK,3.7580899342,0.8016859156180001
BCL2,0.150559676575,0.734473829663
CPEB3,1.03562390973,0.974578006551
FH,6.21974935455,0.9796949330879999
CIC,4.8534967037,1.16863207923
ETV4,1.42223300068,0.9720265697120001
NKX2-1,5.06781078379,1.11150139033
MSH6,5.2794712956400005,1.1163430592799999
RARA,4.25171909261,0.9491297403799999
EPAS1,5.07382023329,1.1163430592799999
BRAF,3.54966917073,0.903881892329
IRF4,0.0840642647885,0.789604529897
FAM135B,0.0,1.0767382249600002
SDHC,6.943100847569999,0.94009768146
ERBB2,4.39917109382,0.9491297403799999
CNBD1,0.22650852980900002,1.0270489087
PRKAR1A,6.5348086612300005,0.958028856513
NF1,4.18030701997,0.9491297403799999
RBM10,4.495055528369999,0.920423432931
RHOA,8.144811170599999,1.0855448575
KNSTRN,5.59484708965,0.946673509463
SLC45A3,1.86393845042,1.11828363379
BARD1,3.5545888516800006,1.15150452449
PRDM16,0.32192809488699997,0.799386250141
CRNKL1,3.0686708106700005,0.7209656778479999
CCR7,0.0976107966264,0.9720265697120001
RET,0.21412480535300002,0.964644136998
