Gene_name,gene_expression,copy_number
EXT1,0.298658315565,0.9941877553890001
SOCS1,2.06004738367,0.992822941356
SS18L1,2.7949356627999995,1.00421263249
TERT,3.21256933885,1.00021001528
FANCD2,5.86567141765,0.996095298445
HOXC13,0.0143552929771,1.0022227095899998
CCND3,10.1449131134,1.00365912861
MAFB,0.0,1.00421263249
EED,4.60525726294,1.00047407787
CD74,11.3759082631,1.00612494675
VHL,5.988002937509999,0.996095298445
CYSLTR2,0.0143552929771,0.986362571161
BCR,6.4073527511399995,1.0101373676899998
IL7R,4.4944156104,1.00021001528
HOOK3,3.80322703643,0.9941877553890001
PREX2,0.0,0.9941877553890001
CBFA2T3,4.054848477,1.00923285611
PRKACA,5.97750890454,1.0060797568100002
TSC1,2.7398481027,0.998820482569
PAFAH1B2,4.412781525340001,1.00047407787
KMT2C,3.2218770810799997,0.996329680688
PTPRK,0.263034405834,0.999373636031
BCL2,4.727375938590001,0.99137990737
CPEB3,0.807354922058,0.997396353662
FH,6.32535043319,1.00577902841
CIC,5.256633295059999,0.997304023714
ETV4,6.35631990971,1.00461084465
NKX2-1,0.0,1.00746219948
MSH6,7.49032944727,0.9858817639120001
RARA,4.01881218574,1.00461084465
EPAS1,3.50080205306,0.9858817639120001
BRAF,3.28095631383,0.996329680688
IRF4,4.56010351346,1.00365912861
FAM135B,0.0285691521968,0.9941877553890001
SDHC,7.0,1.00577902841
ERBB2,2.31034012061,1.00461084465
CNBD1,0.0,0.9941877553890001
PRKAR1A,6.32642948712,1.00461084465
NF1,3.224966365,1.00461084465
RBM10,5.9114519116299995,0.9672757679459999
RHOA,9.47200029214,0.996095298445
KNSTRN,5.45746296465,1.01511889929
SLC45A3,0.48542682717,1.00577902841
BARD1,3.4369613378300006,0.999212215203
PRDM16,0.0,0.9994700973530001
CRNKL1,3.82680268429,1.00421263249
CCR7,4.63981097772,1.00461084465
RET,0.042644337408499995,0.997396353662
ZNF429,2.51853513898,0.997304023714
ZMYM2,3.02147972741,0.986362571161
CTCF,5.78293270482,1.00923285611
CD274,0.48542682717,0.998820482569
ITK,0.0565835283664,1.00612494675
LEF1,9.405269129610001,0.9911756535420001
STAT3,4.3476656563,1.00461084465
MTOR,4.8268026842900005,0.9994700973530001
GMPS,5.74980240168,0.996095298445
CBLC,0.0285691521968,1.00685169326
MUTYH,4.90062533254,1.00577902841
BCL9L,3.92599941856,1.00047407787
MAP2K2,7.11165734626,1.0060797568100002
HNF1A,0.650764559117,1.0022227095899998
CYLD,2.8257856274599997,0.992822941356
RNF213,5.468583317009999,1.00461084465
PML,5.9620862498500005,1.01511889929
CUL3,5.13010717866,0.999212215203
RAD17,3.46858331701,1.00021001528
FKBP9,0.44360665147600004,0.996329680688
EML4,3.4019034716100003,0.9858817639120001
BRD4,5.769507291440001,1.0060797568100002
DEK,6.491211756,1.00365912861
PAX8,0.555816155062,0.999212215203
BRIP1,2.98732086593,1.00461084465
STAT5B,5.23112515788,1.00461084465
TSHR,0.0143552929771,1.00405117204
JAK2,1.28688114779,0.998820482569
FIP1L1,6.21723071622,0.9979489600299999
BMPR1A,0.978195629682,0.997396353662
HMGA1,8.5554710815,1.00365912861
MAP3K1,5.10265813136,1.00021001528
AXIN2,1.11769504267,1.00461084465
KAT6A,4.26903314646,0.9941877553890001
SALL4,0.0143552929771,1.00421263249
FGFR1,5.26303440583,0.9941877553890001
PPP6C,5.39780296186,0.998820482569
TFE3,3.9763636357300003,0.9672757679459999
LRIG3,0.0143552929771,1.0022227095899998
NFKB2,4.5229345609400005,0.997396353662
TEC,3.9708536543400004,0.9979489600299999
ELF3,0.356143810225,1.00577902841
EPS15,3.9107326619,1.00577902841
USP6,0.163498732283,1.00461084465
ARHGEF10,1.03562390973,0.9941877553890001
ATIC,7.0724274118600015,0.999212215203
HIF1A,4.94953493302,1.00094430884
SRSF3,7.92582144355,1.00365912861
ARHGAP5,1.43829285158,1.00746219948
RPL22,9.67360942171,0.9994700973530001
TFPT,5.449231200669999,1.00685169326
PDCD1LG2,0.0,0.998820482569
