Gene_name,gene_expression,copy_number
EXT1,4.32624970084,0.990183625175
SOCS1,0.7398481026989999,0.842334458582
SS18L1,3.64038956005,1.0667250559399999
TERT,2.72683121703,1.0446708624799999
FANCD2,5.32120656697,1.0441557045299998
HOXC13,2.44360665148,0.9160445931990001
CCND3,4.9855004303,1.04621737506
MAFB,0.565597175854,1.00395540741
EED,5.43929068104,1.03757697479
CD74,6.01189812037,1.0152295449700002
VHL,5.61588707392,1.0441557045299998
CYSLTR2,0.0,0.826087765755
BCR,4.53729606709,0.981371838848
IL7R,0.6870606883399999,1.04029753866
HOOK3,2.20789285164,1.04879835828
PREX2,0.0,1.0063639746700002
CBFA2T3,0.0565835283664,0.8541144149600001
PRKACA,4.93026424524,1.03041397636
TSC1,3.496973581,0.8871417986040001
PAFAH1B2,4.7208256660900005,1.03660286278
KMT2C,3.7103931921699993,1.04699121562
PTPRK,4.62468581053,0.8455675105920001
BCL2,2.9126498649,1.06077867129
CPEB3,0.356143810225,0.855321386514
FH,6.913128767819999,1.06166398673
CIC,5.08746284125,1.34960498047
ETV4,4.11186596387,1.0727463727
NKX2-1,0.584962500721,1.1953075661399999
MSH6,5.31903981556,1.02623427107
RARA,2.9963887464499996,1.06818900967
EPAS1,7.59939218818,1.02623427107
BRAF,4.011674533380001,1.03307055595
IRF4,0.948600847493,1.0350148642700001
FAM135B,0.0,1.03767954926
SDHC,7.59902017739,1.02120356218
ERBB2,6.44161626941,1.06818900967
CNBD1,0.0,1.03000568751
PRKAR1A,6.88459792099,1.0786325866
NF1,4.45417589319,1.06818900967
RBM10,5.0241423459,0.879267021969
RHOA,8.7171280262,1.02196469937
KNSTRN,5.30524096595,1.21940189325
SLC45A3,3.72027846523,1.0413254306
BARD1,3.2883585621900004,1.0371154753799998
PRDM16,0.150559676575,0.6876742560439999
CRNKL1,3.15866017535,1.07973866511
CCR7,0.704871964456,1.08200587
RET,0.0285691521968,0.892942844849
ZNF429,3.0531113364599998,1.03041397636
ZMYM2,4.29572302454,1.1163430592799999
CTCF,4.93073733756,0.839639855177
CD274,0.411426245726,0.8311999716940001
ITK,0.0,1.0152295449700002
LEF1,1.7949356628,0.8617796717560001
STAT3,5.274634402519999,1.05366232138
MTOR,4.38612115681,0.628479274075
GMPS,5.662205499650001,1.03726929293
CBLC,5.12018602753,1.34960498047
MUTYH,4.42021289061,1.05055589869
BCL9L,4.91886323727,1.0167460758600002
MAP2K2,6.30669970727,1.04436174693
HNF1A,0.475084882949,1.1183915089299998
CYLD,2.02147972741,0.8164085826909999
RNF213,5.65764000521,1.11585826444
PML,5.21645486514,1.2408586953899998
CUL3,5.93593113975,1.0371154753799998
RAD17,3.4944156104000004,1.04096558964
FKBP9,4.08236196956,1.03521967379
EML4,5.17072627613,1.0289344567
BRD4,4.8723362881,1.03041397636
DEK,7.275565834560001,1.04781707486
PAX8,4.27127625918,1.04539237446
BRIP1,3.39231742278,1.0567749740799999
STAT5B,4.44493204894,1.05366232138
TSHR,0.0,1.1763652932700002
JAK2,1.2078928516399998,0.8311999716940001
FIP1L1,5.732811872080001,0.881642400657
BMPR1A,2.89141918685,0.8555003033509999
HMGA1,6.888986721189999,1.04621737506
MAP3K1,2.92409988564,1.03322396305
AXIN2,0.263034405834,1.0786325866
KAT6A,3.7473873996499996,1.04879835828
SALL4,0.565597175854,1.00395540741
FGFR1,0.356143810225,1.04879835828
PPP6C,4.57591736112,0.8504119148839999
TFE3,4.31759350462,0.879267021969
LRIG3,4.124328135,1.13552225566
NFKB2,3.87282875953,0.855321386514
TEC,0.9335726382610001,0.881642400657
ELF3,8.55074678538,1.0413254306
EPS15,4.98595575461,1.05055589869
USP6,0.042644337408499995,0.8316379954559999
ARHGEF10,3.16671544497,1.2617358410600001
ATIC,7.063826476980001,1.0371154753799998
HIF1A,6.772809410160001,1.1763652932700002
SRSF3,8.008540671699999,1.04621737506
ARHGAP5,5.39985467357,1.1953075661399999
RPL22,8.9636475144,0.6876742560439999
TFPT,5.36702153323,1.4091287847299998
PDCD1LG2,0.042644337408499995,0.8311999716940001
GNAS,8.97762338143,1.0667250559399999
CEP89,3.8738131983599997,1.03041397636
ARID1B,3.98002530024,0.844193457305
PLAG1,0.310340120612,1.0031033305700001
RAC1,7.82527683005,1.00767028226
HOXA11,3.09423606985,1.03521967379
RANBP17,1.36737106565,1.04137684338
STAG1,3.97544676564,1.02980158465
GRM3,0.111031312389,1.03701293901
SPECC1,3.87085786436,0.8541144149600001
NBN,5.16791986555,1.03000568751
NFIB,2.3645724322999997,0.7977709288249999
USP44,0.23878685958700002,1.14672737184
SLC34A2,0.0143552929771,0.881642400657
ARID1A,4.64789009106,0.623445515513
COX6C,8.64580251461,1.03000568751
EP300,4.57954222494,0.954588014378
SUZ12,4.84247606299,1.06818900967
TPM3,9.48786012693,1.02120356218
ID3,6.939931764730001,0.626997473396
FOXL2,1.7484612330000002,1.02980158465
BIRC3,1.82374936031,1.0501421797600001
LATS1,3.03562390973,0.8356758219689999
HMGA2,0.111031312389,1.13552225566
ZNRF3,3.2600256559599994,0.954588014378
MDM2,5.411765185009999,1.13552225566
DDX5,8.963445223539999,1.0786325866
ASXL2,3.09085343045,1.0447223878
EIF1AX,6.12184429788,0.879267021969
ELF4,5.127220550490001,0.861195172036
STK11,6.10915157917,1.09674067188
MYC,5.75568877685,0.990183625175
PBRM1,4.84297883179,1.0589575373
NCKIPSD,3.93357263826,1.02196469937
PAX7,0.0,0.626997473396
BAZ1A,4.6205864104500005,1.1953075661399999
HOXD13,0.6690267655100001,1.04755894625
CLIP1,5.111031312390001,1.1183915089299998
BCL7A,4.491211756,1.1183915089299998
STAT6,6.41667087727,0.9436935648170001
CHCHD7,5.5747070464199995,1.0031033305700001
RGS7,0.0,1.06166398673
SKI,3.29130885983,0.6876742560439999
JAK3,0.0703893278914,1.03041397636
MDS2,0.0143552929771,0.626997473396
ACKR3,7.292505696980001,1.43325236225
RUNX1T1,0.0565835283664,1.03000568751
SEPT6,2.83390207667,0.86412056984
CDKN1B,5.44360665148,1.11150139033
CNBP,8.53309607856,1.0319460468600001
ATRX,3.99729240764,0.86412056984
ELL,3.0823619695599995,1.03041397636
CLTCL1,1.31614574229,1.06103900629
FLT3,0.0285691521968,0.843175060552
FBXW7,3.55090066465,0.868183090175
FGFR2,3.75595576955,0.9103229528210001
LARP4B,4.959770155209999,0.883472780127
FAT3,0.53605290024,1.03757697479
HLF,0.0703893278914,1.0709637765200002
VTI1A,3.5071603491199994,0.855321386514
PAX3,0.0976107966264,1.0371154753799998
FAM47C,0.0,0.879267021969
SDHAF2,5.57288966842,1.03757697479
ZNF479,0.0,1.04910836707
MLH1,5.2230363379,1.0357318188
MYOD1,0.0,1.03757697479
XPA,3.9643986322000004,0.852328604631
HOXD11,0.432959407276,1.04755894625
PRRX1,0.0285691521968,1.03301942371
DNMT3A,2.266036894,1.0447223878
STIL,3.5704629310300002,1.05055589869
SH2B3,1.4489009511500002,1.09711341401
TCF3,6.225352060780001,1.09674067188
KIF5B,5.09254574154,0.630778044076
KRAS,3.87085786436,1.1223877310400001
CD79A,0.475084882949,1.34960498047
KIT,3.95884267524,0.881642400657
ZNF331,5.38956681176,1.3690713882899999
TLX1,0.0,0.855321386514
