Gene_name,gene_expression,copy_number
EXT1,4.440952198030001,1.0025372271600002
SOCS1,0.613531652918,1.00270953964
SS18L1,3.98913900737,1.00427682051
TERT,0.475084882949,0.998388401145
FANCD2,6.158862106209999,1.00633183418
HOXC13,4.72846476509,1.00860702227
CCND3,5.0950804919,0.999233203885
MAFB,0.298658315565,1.00427682051
EED,5.43862553809,1.00056911221
CD74,5.68565987743,0.998388401145
VHL,5.639232163250001,1.00633183418
CYSLTR2,0.0,1.0044899651799999
BCR,4.25550073315,1.0069612138200001
IL7R,0.0285691521968,0.998388401145
HOOK3,3.4956951626199997,1.0025372271600002
PREX2,0.0,1.0025372271600002
CBFA2T3,1.04264433741,1.00270953964
PRKACA,6.548898952869999,0.992815478779
TSC1,4.04351949366,1.00104938137
PAFAH1B2,5.2909404024,1.00056911221
KMT2C,3.8278190246199997,1.03245094997
PTPRK,0.20163386116999998,0.999233203885
BCL2,3.56437816857,0.9820071195550001
CPEB3,1.17632277264,1.0031429159899998
FH,6.555662799219999,1.00874735879
CIC,4.98458935036,0.997029564298
ETV4,5.43128865429,0.997106906647
NKX2-1,0.0143552929771,1.0052771162
MSH6,6.61249994574,1.0054221510299999
RARA,3.26153081524,0.997106906647
EPAS1,0.422233000683,1.0054221510299999
BRAF,4.154615611330001,1.03245094997
IRF4,0.0143552929771,0.999233203885
FAM135B,0.0,1.0025372271600002
SDHC,7.78835944927,1.00874735879
ERBB2,4.95745033635,0.997106906647
CNBD1,0.0,1.0025372271600002
PRKAR1A,7.00202736474,0.997106906647
NF1,4.740927560319999,0.997106906647
RBM10,5.29939120613,0.609115585168
RHOA,8.88789077217,1.00633183418
KNSTRN,6.55504921281,1.00715666316
SLC45A3,2.44360665148,1.00874735879
BARD1,3.16510798514,1.0117086302299998
PRDM16,3.24488705912,1.00874735879
CRNKL1,4.318316841330001,1.00427682051
CCR7,0.0,0.997106906647
RET,0.250961573533,1.0031429159899998
ZNF429,3.3729520979100003,0.997029564298
ZMYM2,5.697106574480001,1.0044899651799999
CTCF,5.2850322496199995,1.00270953964
CD274,0.0565835283664,1.00104938137
ITK,0.0143552929771,0.998388401145
LEF1,0.13750352375,1.0022692819299999
STAT3,6.20359271421,0.997106906647
MTOR,5.45877569908,1.00874735879
GMPS,6.79532538728,1.00633183418
CBLC,0.0703893278914,0.997029564298
MUTYH,4.35120427726,1.00874735879
BCL9L,4.6287735952,1.00056911221
MAP2K2,6.72519581723,0.992815478779
HNF1A,0.782408564927,1.00860702227
CYLD,2.51853513898,1.00270953964
RNF213,5.04745114042,0.997106906647
PML,3.93357263826,1.00030453213
CUL3,6.56407325574,1.0117086302299998
RAD17,4.545968369110001,0.998388401145
FKBP9,4.84297883179,1.03245094997
EML4,6.932510053380001,1.0054221510299999
BRD4,5.10265813136,0.992815478779
DEK,7.548821908460001,0.999233203885
PAX8,0.17632277264000001,1.0117086302299998
BRIP1,3.5570424152599998,0.997106906647
STAT5B,3.51349074559,0.997106906647
TSHR,0.0143552929771,1.0052771162
JAK2,2.67355642399,1.00104938137
FIP1L1,5.97108365754,1.00754965095
BMPR1A,4.7054250390400005,1.0031429159899998
HMGA1,9.106301203320001,0.999233203885
MAP3K1,1.7311832415700001,0.998388401145
AXIN2,2.5631581303999997,0.997106906647
KAT6A,4.36946648365,1.0025372271600002
SALL4,6.06695024392,1.00427682051
FGFR1,6.34056226903,1.0025372271600002
PPP6C,5.37955165337,1.00104938137
TFE3,4.34056226903,0.609115585168
LRIG3,0.516015147004,1.00860702227
NFKB2,4.12598165385,1.0031429159899998
TEC,0.0976107966264,1.00754965095
ELF3,1.30451104181,1.00874735879
EPS15,4.056583528369999,1.00874735879
