Gene_name,gene_expression,copy_number
EXT1,6.221103725369999,1.3716278290200001
SOCS1,1.83995958749,1.20779201736
SS18L1,3.8757800630699997,1.2727697582
TERT,0.6322682155,1.5440889124200001
FANCD2,5.06738057802,0.9435778657739999
HOXC13,3.5273206078800006,1.05311099463
CCND3,4.05918219921,0.798250593884
MAFB,3.7782085764,1.2727697582
EED,4.5128589544499995,0.795863755106
CD74,0.903038270113,1.05772869052
VHL,4.52544250602,0.9435778657739999
CYSLTR2,0.0,1.06161606274
BCR,5.40224465525,1.3002813391399999
IL7R,4.89044669268,1.7380861856599998
HOOK3,3.10601323762,1.28139704394
PREX2,0.0,0.8650717575229999
CBFA2T3,0.163498732283,0.908448392035
PRKACA,5.27909980213,1.0137221444700002
TSC1,3.6287735951999998,1.2844435434
PAFAH1B2,4.65191274465,0.791907580398
KMT2C,2.98732086593,0.8135458979100001
PTPRK,4.70376517879,1.0630658895899998
BCL2,0.83995958749,0.519041954537
CPEB3,0.575312330687,0.78049571031
FH,6.725604841009999,0.845919709983
CIC,5.10223819393,1.0137221444700002
ETV4,3.79597469421,1.0384429208200001
NKX2-1,2.7697717392500003,0.9926259423989999
MSH6,5.36317107712,1.02956281949
RARA,3.30305008468,1.0384429208200001
EPAS1,5.574404309019999,1.02956281949
BRAF,2.96716860753,0.8135458979100001
IRF4,0.263034405834,0.780834210575
FAM135B,0.0,1.41250284058
SDHC,7.31641730842,1.04172546767
ERBB2,4.5496691707300005,1.0384429208200001
CNBD1,0.0565835283664,0.8650717575229999
PRKAR1A,6.79012038464,1.0384429208200001
NF1,3.8659188145499996,1.0384429208200001
RBM10,4.38887833881,0.473292893977
RHOA,7.865423978310001,0.785510098849
KNSTRN,5.48928602263,0.8626569648970001
SLC45A3,1.82374936031,0.8589955601899999
BARD1,3.0125686735,0.90566669251
PRDM16,0.948600847493,0.780517437868
CRNKL1,4.07296327156,1.2727697582
CCR7,0.17632277264000001,1.0384429208200001
RET,0.871843648509,0.762971548398
ZNF429,0.0,1.0137221444700002
ZMYM2,4.54411440221,1.06161606274
CTCF,4.41683974191,0.930372751382
CD274,0.823749360308,1.19873110688
ITK,0.0,1.2090938895299999
LEF1,2.02502879449,0.8107900014399999
STAT3,5.82119997806,1.0384429208200001
MTOR,4.26228280642,0.780517437868
GMPS,6.5885647374000005,1.4443981262999999
CBLC,4.7468501831,1.0137221444700002
MUTYH,4.346247774080001,1.0607167179399999
BCL9L,4.89578731646,0.791907580398
MAP2K2,6.764208130140001,1.0137221444700002
HNF1A,0.731183241572,0.846072333634
CYLD,2.40053792958,0.930372751382
RNF213,4.99276843077,1.0384429208200001
PML,4.33628338786,0.8626569648970001
CUL3,5.44757919655,1.0317708012
RAD17,4.12763327973,1.0905612626999999
FKBP9,6.93769748904,1.45436748715
EML4,4.16992500144,1.0437004490700001
BRD4,4.49825086753,1.0137221444700002
DEK,6.730096465599999,0.889886060969
PAX8,2.7803100990400003,1.06906489241
BRIP1,2.6182386556,1.0384429208200001
STAT5B,4.2187811677800005,1.0384429208200001
TSHR,0.298658315565,1.6196915367299998
JAK2,2.51349074559,1.19873110688
FIP1L1,5.28392177231,0.8107900014399999
BMPR1A,2.72465027173,0.78049571031
